DEBUG: [2024-10-31 14:22:59,886] p15440 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-10-31 14:22:59,898] p15440 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:05:26,788] p16240 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:05:26,794] p16240 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:05:26,794] p16240 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:05:26,802] p16240 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:06:59,296] p22952 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:06:59,296] p22952 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:06:59,296] p22952 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:06:59,309] p22952 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:28:23,289] p10984 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:28:23,303] p10984 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:28:23,303] p10984 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:28:23,315] p10984 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:28:53,445] p18676 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:28:53,449] p18676 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:28:53,449] p18676 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
